username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
lousyjets,2017-04-18,,,"$UAL UPited",,,,80418109,
drn,2017-04-18,,,"$UAL so what is the beat down for ual today ? Up ?",,,,80417211,
alexandervaltsev,2017-04-18,,,"Out Fox The $treet: April 18, 2017 https://aff.whotrades.com/t/b/jnhwx/ $UAL $FB $SGYP $RPD $SNAP",,,,80416096,
alexandervaltsev,2017-04-18,,,"What Happened in the Stock Market Today https://aff.whotrades.com/t/b/cbmak/ $NFLX $INCY $UAL $CMG $LLY",,,,80416092,
piotrb,2017-04-18,,,"$UAL Boycott this POS! make them go bankrupt",,,,80416079,
imjablesyo,2017-04-18,,,"$UAL United! Voted number one in Chinese take out! (Poor doctor for real, just making a joke)",,,,80415843,
nitee,2017-04-18,,,"$UAL you bears are seriously mentally challenged. This whole PR nightmare will have little to no effect on short and long term stock price.",,,,80415296,
domahman,2017-04-18,,,"$UAL going down from here. watch out.",,,,80415186,
IRISBusiness,2017-04-18,,,"$UAL United Continental Holdings first-quarter earnings plunge by 69.33 percent on a YOY basis. http://www.cleandata.com/news/newsshow.php?nws=20170418090306800&amp;date=2017-04-18%2009:03:06",,,,80415043,
boku,2017-04-18,,,"$UAL Exactly! If this is how easy to crash a blue chip, companies will just put spy employees on competitors to beat their customers.",,,,80414022,
StoneFoxCapital,2017-04-18,,,"$UAL $RPD bullish stocks for Tuesday  https://aff.whotrades.com/t/b/p2ytc/",,,,80413607,
tickerws,2017-04-18,,,"$UAL CEO Calls Dragging Incident a ‘Humbling Experience’ https://bloom.bg/2puH3ay",,,,80413551,
tickerws,2017-04-18,,,"$UAL beats on key measures, apologizes again for dragging incident http://reut.rs/2oQxqFk",,,,80413508,
firetrades,2017-04-18,,,"$UAL catch a tiger by the toe",,,,80413488,
tickerws,2017-04-18,,,"$UAL CEO: &#39;Need to do a much better job serving our customers&#39;",,,,80413424,
tickerws,2017-04-18,,,"$UAL purchased $0.3B of common stock in Q1",,,,80413419,
tickerws,2017-04-18,,,"$UAL Q1 adjusted EPS 41c, consensus 38c. Q1 revenue $8.4B, consensus $8.38B.",,,,80413398,
brendan37,2017-04-18,,,"$UAL cant wait to short tomorrow. Free money.",,,,80412997,
elSanka,2017-04-18,,,"$UAL",,,,80412542,
Konpai,2017-04-18,,,"$UAL up today on heavier than average vol - (4.76 mill v. 3.85) Trouble 4 bears(??)",,,,80411819,
ApolloniosMikhailov,2017-04-18,,,"$UAL back down tomorrow, over bought. Again",,,,80409323,
Sayhitosteve,2017-04-18,,,"$UAL No need to cover. Still shorting. Still in profit. Have a good day bears! 🐻",,,,80409178,
Andy_InTheMoney,2017-04-18,,,"$UAL $WFC  Do you think Mr. Buffet didn&#39;t know the ER results? I highly doubt it",,,,80408785,
MiamiGent,2017-04-18,,,"$UAL  Ready to bop any tops tomorrow.  MG",,,,80408370,
freenextel,2017-04-18,,,"$UAL waiting for cc tomorrow at 10:30 am i think",,,,80406763,
trustedprotege,2017-04-18,,,"$UAL does anyone know what the normal afterhours trading volume is for them after earnings? i wouldve expected 1mil+ but i see 260k???",,,,80405759,
benjaming,2017-04-18,,,"$DAL $UAL $2,000 seems pretty cheap to prevent a beat down https://youtu.be/lCX72fhRGEY",,,,80405332,
lfdddd,2017-04-18,,,"$UAL Mr buffet will sell his position tomorrow at high to maintain his public image IMO",,,,80405317,
mono862,2017-04-18,,,"$UAL shorted AH 71.40",,,,80405230,
StockZoner777,2017-04-18,,,"$UAL Who will win out in the end?  Morality or lust for money?",,,,80404529,
StockZoner777,2017-04-18,,,"$UAL More than 40 percent of people who heard about the scandal say they would pay more and endure a longer trip just to avoid flying United",,,,80404480,
Bill_WACKman,2017-04-18,,,"$UAL BUYEM",,,,80404462,
trustedprotege,2017-04-18,,,"$UAL 2 possibilities either people have given up and are lazy and have left on there own accord long ago, or we are being censored for some1",,,,80404397,
trustedprotege,2017-04-18,,,"$UAL so how i ask how is it possible i can be the only shit poster when i know there has to be people going wtf just like i am",,,,80404341,
trustedprotege,2017-04-18,,,"$UAL But even with the number of times im posting it still doesnt keep up with the number of new tweets which i have no part in",,,,80404295,
trustedprotege,2017-04-18,,,"$UAL but I get it, most people suck and post stupid shit like dick picks or just way to out there giphys or there obnoxious like me right nw",,,,80404260,
trustedprotege,2017-04-18,,,"$UAL sharing my opinion wasting my time for a site that redirects messages or purges them all together to protect their interests",,,,80404226,
trustedprotege,2017-04-18,,,"$UAL not just the markets but this very message board maybe all message boards, all a pointless wall talking exercise while no one see us",,,,80404185,
trustedprotege,2017-04-18,,,"$UAL I imagine I will get banned for this which is a risk im willing to take in order to definitively prove to myself this shit is rigged",,,,80404142,
trustedprotege,2017-04-18,,,"$UAL my belief is the more i post the more people will come on to tell me to stfu but so far, only a few brave souls step up to the challeng",,,,80404103,
trustedprotege,2017-04-18,,,"$UAL I apologize to those of you who think im being obnoxious, I have a stirring paranoia and im testing the waters to see what happens",,,,80404040,
trustedprotege,2017-04-18,,,"$UAL A few more posts coming through me likey! keep em coming bullish bearish w/e but theres no way im the most active person here.. im lazy",,,,80403990,
trustedprotege,2017-04-18,,,"$UAL If this goes higher tomrrw I will get more put if its higher at the end of the week, more puts, eom more puts, eoy more puts i will win",,,,80403736,
Sourdough_Investments,2017-04-18,,,"$UAL The EPS drop will force a market correction. Expect downgrades. PPS of 55 to 60 very likely based on prior correction Apr - May 2016.",,,,80403307,
trustedprotege,2017-04-18,,,"$UAL so I refuse to understand that no one is posting memes, i get it, starting to get old kind of thing, but is everyone so easy to give up",,,,80403236,
Shawn2016,2017-04-18,,,"$UAL Somebody plz punch/drag me while sitting in a United airplane. I want to become a millionaire too over night! I can take a punch or two",,,,80403208,
trustedprotege,2017-04-18,,,"$UAL but to censor people on a site where opinions are the only thing that matters and multiple opinions give the best view if you listen",,,,80403189,
trustedprotege,2017-04-18,,,"$UAL or maybe just maybe 1 or 2 people being paid big $$ are constricting chat so that investors dont panic which is fair, panic sucks",,,,80403162,
trustedprotege,2017-04-18,,,"$UAL maybe its coincidence maybe people packed it up for the day, maybe no one felt the need to describe there confusion to the rally",,,,80403129,
trustedprotege,2017-04-18,,,"$UAL as i said its doubtful that anyone can even see my posts since from what I can tell the tweetsper min count drop significantly after ER",,,,80403101,
okioki03,2017-04-17,,,"$UAL great company. CEO will give every passenger a helmet to protect yourself from concussion",,,,80399648,
MiamiGent,2017-04-17,,,"$UAL 
Apr. 17 at 7:14 PM 
MiamiGent 
Short at 71.50 in AH. Don&#39;t think the forward effects of customer debacle has been told yet.",,,,80398476,
trustedprotege,2017-04-17,,,"$UAL i demand to talk to a modertor about why the posts are being filtered i did not concede to listen to pre-filtered dribble or ban me now",,,,80398430,
Climber,2017-04-17,,,"$UAL $DAL $AAL Congress needs to break up the airline Monopoly.",,,,80398423,
trustedprotege,2017-04-17,,,"$UAL im gonna keep posting until someone corraberates my theory or can show me other posts that im not seeing this is unacceptable",,,,80398363,
drn,2017-04-17,,,"$UAL someoe drag those oscar muniez and buffet out ! talked united.  they will get throwb out of china this year",,,,80398320,
trustedprotege,2017-04-17,,,"$UAL people may be muting me becuase of my frequent posts just now but no way i muted enough people to be seeing 0 posts on and off my acct",,,,80398294,
trustedprotege,2017-04-17,,,"$UAL i understand i may seem like  whiny bear but we can all see the logic here earnings were terrible YoY and 0 troll... not possible",,,,80398219,
trustedprotege,2017-04-17,,,"$UAL i call your bluff stocktwits there is 0 chance im not seeing any trolls; NOT EVEN A MEME you and i both know thats not possible",,,,80398152,
trustedprotege,2017-04-17,,,"@triclon  $UAL just how many of you fake posters are there HAVE i been talking to walls the whole time there should 5 trolls / minute RN WTF",,,,80398053,
drn,2017-04-17,,,"$UAL warren buffe is next. find this pucker and drag the pucker out",,,,80398043,
trustedprotege,2017-04-17,,,"$UAL $spy so you finally show me your ugly face. Stocktwits the manipulation machine muting posts so i cant see them. Where r the trolls at?",,,,80397604,
WarrenofWallSt,2017-04-17,,,"I guess 1% EPS growth is better than nothing for United Continental Holdings $UAL?  https://simplywall.st/NYSE:UAL/united-continental-holdings/?utm_medium=stocktwits&amp;anchor=growth-in-earnings#growth-in-earnings",,,,80397471,
triclon,2017-04-17,,,"$UAL Just as I predicted, nobody cared and the stock is back up!  All those emotional sellers and shorters  lost money.",,,,80397135,
RegisFinancial,2017-04-17,,,"$UAL All that #slacktivism didn&#39;t do anything, as usual. Very happy with my 1 week trade.",,,,80397014,
InvestWisely,2017-04-17,,,"$UAL YoY profit doesn&#39;t look good, but guidance might be good... Room for prices to increase I guess.",,,,80396944,
Drtedlem,2017-04-17,,,"$UAL -Earnings (Q1): $129 Mln. vs. $435 Mln. last year. -Earnings Decline (Y-o-Y): -70.3% -EPS (Q1): $0.41 vs. $1.23 last year.",,,,80396919,
Drtedlem,2017-04-17,,,"$UAL Earnings Decline (Y-o-Y): -70.3%",,,,80396842,
trustedprotege,2017-04-17,,,"$UAL am i overreacting? If i dont see a new post in the next 2 minutes im offcially getting off stocktwits! Manipulate me will you! #scum",,,,80396640,
trustedprotege,2017-04-17,,,"$UAL ok i know i said last post but wtf 0 posts for 10 mins and then only 1 bullish post? Now i know something is up wtf ST dont u start",,,,80395772,
WhoTrades,2017-04-17,,,"United (UAL) Posts Earnings Beat, CEO Apologizes Once More for Scandal http://bit.ly/170417UAL3 $UAL",,,,80395440,
trustedprotege,2017-04-17,,,"$UAL anyone else notice theres like 0 AH volume? Can any bulls pull out there position for reals? Just asking why its not 5mil shares AH",,,,80395219,
Climber,2017-04-17,,,"$UAL So when&#39;s the new guidance coming out?",,,,80395057,
WhoTrades,2017-04-17,,,"Netflix (NFLX), United (UAL) Beat on Q1 Earnings http://bit.ly/170417NFLX9 $NFLX $UAL",,,,80394657,
AnalystRatingsNetwork,2017-04-17,,,"United&#39;s 1Q profit fell 69 percent, before dragging incident $UAL https://www.marketbeat.com/n/3645452/",,,,80394380,
trustedprotege,2017-04-17,,,"$UAL http://www.thepetitionsite.com/tell-a-friend/35745295 okok last post this is a petition i found i have my bias but if you want to contribute to your piggy bank",,,,80393833,
DDaphne52,2017-04-17,,,"$UAL wait till the big players start dumping tomorrow. A 70% YOY decline isn&#39;t something to be excited about, beat or no beat, lol",,,,80393586,
osirustwits,2017-04-17,,,"@bazerk i passed on $UAL played $NFLX the IV was crazy",,,,80392806,
trustedprotege,2017-04-17,,,"$UAL so 129 million earnings how much of that does dao get now? Or does forward growth outwiegh the big cheque hes gonna get? Lmao WS tricks",,,,80392607,
markusduvall,2017-04-17,,,"$UAL Don&#39;t get too excited. The carnage isn&#39;t over.",,,,80392103,
freenextel,2017-04-17,,,"$UAL so do we see $70 or $72.50 tomorrow?",,,,80389976,
gthomasrva,2017-04-17,,,"$UAL Looking ahead?",,,,80389895,
subzerohedge,2017-04-17,,,"$UAL david dao is a scam artist and deserves to have his nose broken several more times.",,,,80389398,
subzerohedge,2017-04-17,,,"$UAL I must assume bc of what people said on fb  and current price that the market loves the treatment of david dao",,,,80389325,
CheckRaisin,2017-04-17,,,"$UAL covering at $62",,,,80389311,
DSJD,2017-04-17,,,"$UAL Almost negligible AH move.  Looks like the real winners are the option sellers on both sides.",,,,80389111,
manbearishpig,2017-04-17,,,"$UAL good earnings, but I&#39;m getting out while the getting is good tomorrow.",,,,80388421,
trustedprotege,2017-04-17,,,"$UAL well congrats bulls however fleeting this victory shall be maybe a day maybe a week but we all know this is gonna stick",,,,80388280,
BlackRifle,2017-04-17,,,"$UAL $547m operating cash flow, $6.4 B liquid, emos lose",,,,80388090,
chris_e,2017-04-17,,,"$UAL 72 pin for my ER fly",,,,80387906,
freenextel,2017-04-17,,,"$UAL cc is tomorrow correct?  At open of market?",,,,80387691,
SamuelR,2017-04-17,,,"$UAL $75+ EOW",,,,80387312,
profitabletrade,2017-04-17,,,"$UAL if volatility heads back down, by Friday this will calm down to $70.",,,,80387299,
StockInvest_us,2017-04-17,,,"Today $UAL shows BUY signal (TA) for short term. Technical analysis source: https://goo.gl/0wj64q",,,,80387114,
AllinCapital,2017-04-17,,,"hourly $UAL hitting supply even before dragging incident",,,,80387009,
kremun,2017-04-17,,,"$UAL News will seems so silly now, they said UAL lost $1B for incident, now they seems like gain 500M instead, Really bizzare",,,,80386961,
ARK_Capital,2017-04-17,,,"No position but careful longs.... $UAL pissed off China... and Chinese people are petty enough to hold a grudge for years...",,,,80386909,
dianamari,2017-04-17,,,"$UAL Basically no movement",,,,80386685,
JorelLaraKalel,2017-04-17,,,"Solid earnings from United, CEO talks &#39;watershed&#39; moment $UAL @united http://bit.ly/TTSCUDA",,,,80386660,
drn,2017-04-17,,,"$UAL muniez will  open mouth soon. lol",,,,80386643,
WuyiL,2017-04-17,,,"The bad news didn&#39;t hurt the stock $UAL",,,,80386545,
WhoTrades,2017-04-17,,,"After-Hours Earnings Report for April 17, 2017 : NFLX, UAL, CE http://bit.ly/170417UAL2 $NFLX $UAL $CE",,,,80386541,
drn,2017-04-17,,,"$UAL change more policy to drag more passengers out the door. they will go back for sure. like dao",,,,80386484,
SamuelR,2017-04-17,,,"$UAL EPS: 41 cents, versus 38 cents expected.  Revenue: $8.42 billion, versus $8.38 billion expected.",,,,80386436,
Spequlader,2017-04-17,,,"$UAL I fly United and never had any issues. F* all the recent media pumped bs. 💰✈️",,,,80386318,
cubie77,2017-04-17,,,"$JPM $Bac $Spy $Cat $Ual So not fight with North Korea over long weekend, good China GDP # = Bad day for bears, big short squeeze today",,,,80386308,
AnalystRatingsNetwork,2017-04-17,,,"United tops Street 1Q forecasts $UAL https://www.marketbeat.com/n/3645407/",,,,80386298,
DSJD,2017-04-17,,,"$UAL When is the conference call?",,,,80386233,
drn,2017-04-17,,,"$UAL profit taking this week",,,,80386232,
kremun,2017-04-17,,,"$UAL conference call going to be brutal... hehehe",,,,80386167,
HedgeMind,2017-04-17,,,"$UAL in earnings spotlight today. It was one of Warren Buffett&#39;s top new pick. https://hedgemind.com/stocks/UAL",,,,80379863,
trustedprotege,2017-04-17,,,"$UAL Well wish me luck the things i wish i didn&#39;t do on earning, never won a single ER yet.. let this be the one. GL",,,,80379809,
kremun,2017-04-17,,,"$UAL any clue when er?",,,,80379584,
Shawn2016,2017-04-17,,,"$UAL $66 AH",,,,80379459,
Options,2017-04-17,,,"#OptionBlock is live right now via http://mixlr.com/options-insider talking $NFLX, $VIX, $UAL, $BAC and more w/ @optionpit and @rcmAlts",,,,80379446,
TheWhiteRabbit,2017-04-17,,,"$UAL $CUDA Earnings.",,,,80379148,
OptionChallenge,2017-04-17,,,"$UAL 72 puts in hand folks?",,,,80378895,
WeBelieve,2017-04-17,,,"$UAL",,,,80378890,
josesito,2017-04-17,,,"$UAL",,,,80378344,
trustedprotege,2017-04-17,,,"$UAL Its almost too perfect of an entry to be real :) i hope the ceo says &quot;dr who? oh dao haha bad joke&quot; stock plummets 20$ instantly lol",,,,80378258,
TraceyRyniec,2017-04-17,,,"United tonight. Just one miss since 2014 but no one will be watching the miss/beat today. $UAL",,,,80378031,
1986iamwallstreet,2017-04-17,,,"Implied Vol for EPS Movers $CUDA +/-10.7%, $NFLX +/-7.1%, $CE +/-4.4%, $BRO +/-4.2%, $FDEF +/-4%, $UAL +/-2.4%, $PNFP +/-1.8%, $SFBS +/-1.5%",,,,80377900,
Wallet,2017-04-17,,,"$UAL love it when shorts get destroyed!",,,,80377802,
AllinCapital,2017-04-17,,,"bull trap $UAL #bearish as fck",,,,80377466,
Drtedlem,2017-04-17,,,"$UAL Hard to say how traders will view earnings",,,,80376790,
TradeTraitor,2017-04-17,,,"$UAL $DAL $AAL  industry, only so many airline choices. Calm down bears",,,,80376481,
kremun,2017-04-17,,,"$UAL keep pushing high.. ER coming...",,,,80376451,
TheStreet,2017-04-17,,,"Illinois Looking into Bill Banning Forcible Removal After United Incident $UAL http://dlvr.it/Nw0fX4",,,,80376359,
Connery,2017-04-17,,,"$UAL  so over bought. Yikes. What a pig",,,,80375776,
kremun,2017-04-17,,,"$UAL mini squeeze .. short dont want to hold through earning",,,,80375586,
skrol,2017-04-17,,,"$UAL Another incident on UAL with father and 3 year old daughter. See AOL for details.",,,,80375144,
